Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);Resultado Primário (Cidadã);Despesa empenhada;Despesa liquidada;Despesa paga;Despesa liq&RP;Despesa empenhada a liquidar;Crédito Disponível
2023;Sul;SC;Santa Catarina;"Institutos Federais, Cefet's e Colégio Pedro II";IFSC;Instituto Federal de Santa Catarina;Obrigatório;557722331,55;556971598,11;472681785,37;557331844,84;60,54;6475114,03
2022;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Discricionário;43237942,13;28857410,44;28537845,35;39213271,08;-58089,73;919579,54
2022;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Emenda de Bancada;17833697,52;2344809,62;1978127,48;24434022,61;-961714,08;961947,48
2022;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Emenda de Relator;;;;68580,97;;
2022;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Emenda Individual;850000,00;400000,00;400000,00;1031367,67;;
2022;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Financeiro;31002035,40;31002035,40;31002035,40;31002035,40;0,00;3114586,60
2022;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Obrigatório;181525979,19;181038897,13;179412697,30;181592432,65;6095,60;17266440,27
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Discricionário;66173687,01;44930245,82;44883411,19;67217799,77;4729765,47;497252,18
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Emenda de Bancada;5045690,41;3091856,02;1925677,36;8191380,61;54074,88;
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Emenda de Relator;;;;86514,70;;
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Emenda Individual;2488401,45;399755,59;303176,30;504778,99;144572,46;20040,00
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Financeiro;58765890,30;54297933,91;54297933,91;54297933,91;4467956,39;606523,70
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Obrigatório;253989437,53;234978071,24;224869747,24;235585184,80;18800027,02;3182446,41
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Discricionário;66670347,77;36839214,62;36632603,57;53377179,45;-2038040,10;3540467,78
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Emenda de Bancada;3302283,30;1868021,45;1116879,15;4252082,90;-17169,78;191412,70
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Emenda de Relator;;;;3274842,00;;
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Emenda Individual;539962,71;292479,49;;1003122,45;0,00;37,29
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Financeiro;62720087,83;57894128,05;57894128,05;57894128,05;4825959,78;2475466,17
2022;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Obrigatório;400402028,22;369126444,16;354190038,98;369818237,05;30415736,18;3354653,78
2022;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Discricionário;49588072,88;27930752,21;27734115,21;39695024,77;852418,82;468551,80
2022;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Emenda de Bancada;3992896,00;521405,82;498600,00;4547334,63;-7104,00;7104,00
2022;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Emenda de Relator;;;;471660,48;;
2022;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Emenda Individual;1608733,00;1194954,74;132300,00;1816781,97;0,00;63000,00
2022;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Financeiro;25321979,48;25321979,48;25321979,48;25321979,48;;2320975,52
2022;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Obrigatório;155686921,60;155193783,60;151923028,82;155376752,07;30912,79;15841241,84
2022;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Discricionário;96601347,18;75307416,70;73245885,87;109002344,63;2665170,60;1372249,75
2022;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Emenda de Bancada;3550000,00;1030700,47;112365,65;9133386,39;0,00;
2022;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Emenda de Relator;;;;48862,73;;
2022;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Emenda Individual;2000000,00;;;;;
2022;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Financeiro;55287469,46;51005894,32;51005894,32;51005894,32;4281575,14;904653,54
2022;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Obrigatório;370921231,00;341589710,53;332854961,15;342292656,16;28088417,36;3020260,99
2022;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Discricionário;84929770,31;46289675,65;45219214,71;63892965,46;1233063,70;1938268,69
2022;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Emenda de Bancada;;;;4414321,41;;
2022;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Emenda de Relator;;;;24740,00;;
2022;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Emenda Individual;1580922,62;256136,99;160712,89;1808223,44;13207,90;
2022;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Financeiro;53503126,41;49374922,95;49374922,95;49374922,95;4128203,46;1620197,59
2022;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Obrigatório;319842269,77;300139334,09;288700705,60;301132875,26;17463362,82;5519381,23
2022;Nordeste;AL;Alagoas;Universidades Federais;UFAL - ETA;Escola Técnica de Artes da UFAL;Discricionário;16267889,42;11466364,27;11420164,27;14466364,27;-49500,00;770284,92
2022;Nordeste;AL;Alagoas;Universidades Federais;UFAL - ETA;Escola Técnica de Artes da UFAL;Emenda de Relator;5812368,00;;;;;
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Discricionário;57888185,96;34735717,44;33876387,39;61445066,84;-1155567,17;3716823,07
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Emenda de Bancada;450000,00;197631,01;220450,96;1027908,17;55197,81;
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Emenda Individual;;;;220485,37;;
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Financeiro;46215924,80;42639829,80;42639829,80;42639829,80;3576095,00;319847,20
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Obrigatório;266720750,01;245930194,25;238216718,98;246527520,91;20389620,84;3086119,35
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Discricionário;86710706,07;65323621,30;65302628,65;86232756,52;2278430,54;675025,46
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Emenda de Bancada;3767168,16;2445946,00;1040639,14;2918566,92;-199110,53;274292,91
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Emenda de Relator;;;;323714,90;;
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Emenda Individual;1539537,31;678818,43;238926,02;1418233,44;-87154,98;110462,69
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Financeiro;79238139,00;73076442,21;73068278,20;73076442,21;6130221,14;596148,00
2022;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Obrigatório;492444615,72;460293733,91;445033836,38;460940889,33;31484137,46;15774903,65
2022;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Discricionário;114063593,17;85818709,38;83609132,73;115203349,58;3085434,93;1008110,78
2022;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Emenda de Bancada;2769065,49;1163916,23;882093,83;1597345,69;6500,00;45890,51
2022;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Emenda de Relator;;;;7948374,81;;
2022;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Emenda Individual;700000,00;701469,55;70215,20;1901935,75;-2792,65;
2022;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Financeiro;102682890,00;93744443,96;93744443,96;93744443,96;7955906,28;
2022;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Obrigatório;636768486,29;586200515,42;565765486,35;587089912,69;47622228,22;1329793,34
2022;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Discricionário;107736550,17;71876968,10;71737894,42;111901974,05;2160248,39;3889551,69
2022;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Emenda de Bancada;2461323,78;216362,77;9357,67;216362,77;-1688628,20;1688676,22
2022;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Emenda de Relator;;;;283485,75;;
2022;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Emenda Individual;8889316,76;1134467,47;454749,53;3499223,26;196252,50;
2022;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Financeiro;85692528,31;79058023,21;85693907,93;79058023,21;6634505,10;1056935,69
2022;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Obrigatório;497380805,07;475219771,92;462509918,28;476012983,99;20907784,12;20679302,93
2022;Nordeste;MA;Maranhão;Universidades Federais;UFMA - COLUN;Colégio Universitário da UFMA;Discricionário;26673334,75;21702521,72;21813405,62;24363281,35;1930387,47;
2022;Nordeste;MA;Maranhão;Universidades Federais;UFMA - COLUN;Colégio Universitário da UFMA;Emenda de Relator;;;;178234,00;;
2022;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Discricionário;74498090,49;49262496,38;50225201,99;73833776,35;1818354,04;1252494,06
2022;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Emenda de Bancada;7550000,00;676360,46;411071,82;5486251,72;0,00;
2022;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Emenda de Relator;;;;1969482,59;;
2022;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Emenda Individual;910624,09;247016,30;;640674,93;-589336,42;589375,91
2022;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Financeiro;73016830,44;67368427,60;67368427,60;67368427,60;5648402,84;1270484,56
2022;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Obrigatório;473306633,02;440854837,83;423917917,16;440966816,31;31575374,29;7177250,19
2022;Nordeste;PB;Paraíba;Universidades Federais;UFCG - ETSC;Escola Técnica de Saúde de Cajazeiras da UFCG;Discricionário;4953083,86;4855358,70;4857329,63;4855358,70;97725,16;352630,80
2022;Nordeste;PB;Paraíba;Universidades Federais;UFCG - ETSC;Escola Técnica de Saúde de Cajazeiras da UFCG;Emenda de Relator;;;;1025050,00;;
2022;Nordeste;PB;Paraíba;Universidades Federais;UFCG - ETSC;Escola Técnica de Saúde de Cajazeiras da UFCG;Emenda Individual;;;;931686,85;;
2022;Nordeste;PB;Paraíba;Universidades Federais;UFPB - CAVN;Colégio Agrícola Vidal de Negreiros da UFPB;Discricionário;19165017,04;16909168,35;16810170,27;19889331,86;1472296,32;3717,93
2022;Nordeste;PB;Paraíba;Universidades Federais;UFPB - CAVN;Colégio Agrícola Vidal de Negreiros da UFPB;Emenda de Relator;;;;2118035,85;;
2022;Nordeste;PB;Paraíba;Universidades Federais;UFPB - CAVN;Colégio Agrícola Vidal de Negreiros da UFPB;Emenda Individual;;;;0,00;;
2022;Nordeste;PB;Paraíba;Universidades Federais;UFPB - ETS;Escola Técnica de Saúde da UFPB;Discricionário;19165017,04;16909168,35;16810170,27;19889331,86;1472296,32;3717,93
2022;Nordeste;PB;Paraíba;Universidades Federais;UFPB - ETS;Escola Técnica de Saúde da UFPB;Emenda de Relator;;;;2118035,85;;
2022;Nordeste;PB;Paraíba;Universidades Federais;UFPB - ETS;Escola Técnica de Saúde da UFPB;Emenda Individual;;;;0,00;;
2022;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Discricionário;31801259,02;20137113,14;19692528,20;31295727,63;901453,19;452563,84
2022;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Financeiro;26323566,64;24286001,64;24286001,64;24286001,64;2037565,00;208093,36
2022;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Obrigatório;155868497,35;146339738,12;140753963,12;146562931,18;9400754,27;4793029,65
2022;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Discricionário;70632137,82;50608752,21;51379140,94;71151504,11;2923038,13;2339218,40
2022;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Emenda de Relator;;;;7050,00;;
2022;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Emenda Individual;2192178,37;801287,78;435737,11;939889,56;15571,43;4801,63
2022;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Financeiro;68986208,00;63694368,82;63692712,06;63697909,22;5252657,76;673000,00
2022;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Obrigatório;480017932,44;442684522,26;426895660,46;443629457,02;36080951,41;1723866,22
2022;Nordeste;PE;Pernambuco;Universidades Federais;UFRPE - CODAI;Colégio Agrícola Dom Agostinho Ikas da UFRPE;Discricionário;3348074,78;2456863,60;2468899,25;4387845,85;180667,96;
2022;Nordeste;PE;Pernambuco;Universidades Federais;UFRPE - CODAI;Colégio Agrícola Dom Agostinho Ikas da UFRPE;Emenda de Relator;;;;1536761,95;;
2022;Nordeste;PE;Pernambuco;Universidades Federais;UFRPE - CODAI;Colégio Agrícola Dom Agostinho Ikas da UFRPE;Emenda Individual;;;;250000,00;;
2022;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Discricionário;67795897,96;50661718,05;49264208,73;64201163,30;2002843,02;2043866,17
2022;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Emenda de Relator;;;;349367,25;;
2022;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Emenda Individual;109860,50;106122,00;;106122,00;0,00;139,50
2022;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Financeiro;61631120,20;56825550,12;56825550,12;56825550,12;4805570,08;129605,80
2022;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Obrigatório;358843996,21;359220991,35;346034462,45;359716604,02;-1228188,87;32500814,86
2022;Nordeste;PI;Piauí;Universidades Federais;UFPI - CTBJ;Colégio Técnico de Bom Jesus da UFPI;Discricionário;44928823,72;34471434,20;34613941,26;34674550,40;59080,00;1504097,78
2022;Nordeste;PI;Piauí;Universidades Federais;UFPI - CTBJ;Colégio Técnico de Bom Jesus da UFPI;Emenda de Relator;;;;829273,53;;
2022;Nordeste;PI;Piauí;Universidades Federais;UFPI - CTF;Colégio Técnico de Floriano da UFPI;Discricionário;44928823,72;34471434,20;34613941,26;34674550,40;59080,00;1504097,78
2022;Nordeste;PI;Piauí;Universidades Federais;UFPI - CTF;Colégio Técnico de Floriano da UFPI;Emenda de Relator;;;;829273,53;;
2022;Nordeste;PI;Piauí;Universidades Federais;UFPI-CAT;Colégio Técnico de Teresina da UFPI;Discricionário;44928823,72;34471434,20;34613941,26;34674550,40;59080,00;1504097,78
2022;Nordeste;PI;Piauí;Universidades Federais;UFPI-CAT;Colégio Técnico de Teresina da UFPI;Emenda de Relator;;;;829273,53;;
2022;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Discricionário;93300163,36;43531305,36;41413868,27;104017148,56;-497054,92;2685333,74
2022;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Emenda de Bancada;12675091,21;4267785,33;2885872,85;6073942,67;-212110,10;324908,79
2022;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Emenda de Relator;;;;2436465,48;;
2022;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Emenda Individual;441766,20;20230,00;;2204451,33;-7709,00;8233,80
2022;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Financeiro;84176560,00;76173875,94;76173875,94;76173875,94;6363185,94;
2022;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Obrigatório;524394725,85;484078424,03;464478414,63;485008374,25;39171356,51;3519291,06
2022;Nordeste;RN;Rio Grande do Norte;Universidades Federais;ESUFRN;Escola de Saúde da UFRN;Discricionário;38190535,83;30552778,51;30200961,74;30819503,19;2622284,05;85058,61
