Ano;nomeUnidade;nomeUnidadeRecente;Sigla;Região;Estado;Tipo;siglaIES;Nome do Curso;nomeArea;gNP_CPC Contínuo;gNP_Enade;gNP_DocentesDoutores;gNP_DocentesMestres;gNP_IDD;gNP_Infraestrutura;gNP_OrgDidaticoPedagogica;gNP_OportunidadesAmpliacaoFormacao;gNP_RegimeTrabalho;gNB_DocentesDoutores;gNB_DocentesMestres;gNB_IDD;gNB_Infraestrutura;gNB_OrgDidaticoPedagogica;gNB_OportunidadesAmpliacaoFormacao;gNB_RegimeTrabalho;Cursos;Medida CPC
2017;;;;;;Nota Bruta;IFAL;Química;Química (Licenciatura);2,2;1,4;2,4;2,4;1,8;2;2,1;2,6;5;0,5;0,8;-1,5;4,3;4,8;4,4;1;1;2,22
2017;;;;;;Nota Padronizada;IF Sertão;Gestão da Tecnologia da Informação;Tecnologia em Gestão da Tecnologia da Informação;2,3;2,1;0;2,4;2,6;2,4;3,1;3;5;0;0,64;-0,5;4,6;5;4,6;1;1;2,36
2017;;;;;;Nota Bruta;IF Sertão;Gestão da Tecnologia da Informação;Tecnologia em Gestão da Tecnologia da Informação;2,3;2,1;0;2,4;2,6;2,4;3,1;3;5;0;0,64;-0,5;4,6;5;4,6;1;1;2,36
2017;;;;;;Nota Padronizada;IF Sertão;Computação;Ciência da Computação (Licenciatura);2,6;3,9;0,2;1,6;2,9;2,2;2;3,1;5;0;0,6;0;4,6;4,8;4,6;1;1;2,69
2017;;;;;;Nota Bruta;IF Sertão;Computação;Ciência da Computação (Licenciatura);2,6;3,9;0,2;1,6;2,9;2,2;2;3,1;5;0;0,6;0;4,6;4,8;4,6;1;1;2,69
2017;;;;;;Nota Padronizada;IFSC;Gestão da Tecnologia da Informação;Tecnologia em Gestão da Tecnologia da Informação;3,4;4,5;2,4;4,4;2,9;3;2,3;3,3;5;0,4;0,94;0,5;4,9;4,6;4,8;1;1;3,43
2017;;;;;;Nota Bruta;IFSC;Gestão da Tecnologia da Informação;Tecnologia em Gestão da Tecnologia da Informação;3,4;4,5;2,4;4,4;2,9;3;2,3;3,3;5;0,4;0,94;0,5;4,9;4,6;4,8;1;1;3,43
2017;;;;;;Nota Padronizada;IFSC;Física;Física (Licenciatura);3,4;3,5;1,6;4,4;3,4;4,2;4,2;3,8;5;0,3;0,94;4,5;5,5;5,6;5,2;1;2;3,33
2017;;;;;;Nota Bruta;IFSC;Física;Física (Licenciatura);3,4;3,5;1,6;4,4;3,4;4,2;4,2;3,8;5;0,3;0,94;4,5;5,5;5,6;5,2;1;2;3,33
2017;;;;;;Nota Padronizada;IFSC;Química;Química (Licenciatura);2,7;1,8;2,4;4,2;2,7;2,8;2,4;3;5;0,45;0,92;1;4,7;5;4,6;1;1;2,8
2017;;;;;;Nota Bruta;IFSC;Química;Química (Licenciatura);2,7;1,8;2,4;4,2;2,7;2,8;2,4;3;5;0,45;0,92;1;4,7;5;4,6;1;1;2,8
2017;;;;;;Nota Padronizada;IFSC;Engenharia de Telecomunicações;Engenharia;2,4;1,7;2,4;4,2;1,3;3,4;3,1;3,8;5;0,5;0,92;-3;5;4,8;5;1;1;2,41
2017;;;;;;Nota Bruta;IFSC;Engenharia de Telecomunicações;Engenharia;2,4;1,7;2,4;4,2;1,3;3,4;3,1;3,8;5;0,5;0,92;-3;5;4,8;5;1;1;2,41
2017;;;;;;Nota Padronizada;IFSC;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;3,5;3,5;2;4,6;3,5;3,8;3,8;4;5;0,4;0,94;;5,3;5,2;5,2;1;1;3,59
2017;;;;;;Nota Bruta;IFSC;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;3,5;3,5;2;4,6;3,5;3,8;3,8;4;5;0,4;0,94;;5,3;5,2;5,2;1;1;3,59
2017;;;;;;Nota Padronizada;IFRJ;Química;Química (Licenciatura);3;3,2;3;4,6;2,4;2,6;3,5;3,6;5;0,6;0,96;0;4,6;5,4;5;1;2;3
2017;;;;;;Nota Bruta;IFRJ;Química;Química (Licenciatura);3;3,2;3;4,6;2,4;2,6;3,5;3,6;5;0,6;0,96;0;4,6;5,4;5;1;2;3
2017;;;;;;Nota Padronizada;IFRJ;Gestão da Produção Industrial;Tecnologia em Gestão da Produção Industrial;2,4;3;0,8;3;2,4;1,4;1,8;1;5;0,15;0,76;-1;4,6;4,8;3,6;1;1;2,43
2017;;;;;;Nota Bruta;IFRJ;Gestão da Produção Industrial;Tecnologia em Gestão da Produção Industrial;2,4;3;0,8;3;2,4;1,4;1,8;1;5;0,15;0,76;-1;4,6;4,8;3,6;1;1;2,43
2017;;;;;;Nota Padronizada;IFRJ;Ciências Biológicas;Ciências Biológicas (Bacharelado);3,2;4,2;2,6;4,6;2,3;2,4;3,4;2,9;5;0,6;0,96;0;4,5;5,2;4,6;1;1;3,27
2017;;;;;;Nota Bruta;IFRJ;Ciências Biológicas;Ciências Biológicas (Bacharelado);3,2;4,2;2,6;4,6;2,3;2,4;3,4;2,9;5;0,6;0,96;0;4,5;5,2;4,6;1;1;3,27
2017;;;;;;Nota Padronizada;IFRJ;Química;Química (Bacharelado);2,6;2,6;1,6;3,8;2,2;2,4;2,6;2,5;5;0,45;0,92;-0,5;4,4;5;4,6;1;1;2,64
2017;;;;;;Nota Bruta;IFRJ;Química;Química (Bacharelado);2,6;2,6;1,6;3,8;2,2;2,4;2,6;2,5;5;0,45;0,92;-0,5;4,4;5;4,6;1;1;2,64
2017;;;;;;Nota Padronizada;IFMT;Redes de Computadores;Tecnologia em Redes de Computadores;2,4;1,9;2;3,4;2,3;1,4;2,2;1,9;5;0,4;0,74;-2;4,1;4,4;3,6;1;2;2,23
2017;;;;;;Nota Bruta;IFMT;Redes de Computadores;Tecnologia em Redes de Computadores;2,4;1,9;2;3,4;2,3;1,4;2,2;1,9;5;0,4;0,74;-2;4,1;4,4;3,6;1;2;2,23
2017;;;;;;Nota Padronizada;IFMT;Matemática;Matemática (Licenciatura);2,6;2,6;0,2;3,6;3;3;3,6;3,9;5;0,05;0,8;1,5;4,8;5,2;5,2;1;2;2,48
2017;;;;;;Nota Bruta;IFMT;Matemática;Matemática (Licenciatura);2,6;2,6;0,2;3,6;3;3;3,6;3,9;5;0,05;0,8;1,5;4,8;5,2;5,2;1;2;2,48
2017;;;;;;Nota Padronizada;IFMT;Física;Física (Licenciatura);1,7;1,6;0,8;0;1,6;1,8;2,2;2,8;5;0,15;0,48;;4;4,6;4,4;1;1;1,74
2017;;;;;;Nota Bruta;IFMT;Física;Física (Licenciatura);1,7;1,6;0,8;0;1,6;1,8;2,2;2,8;5;0,15;0,48;;4;4,6;4,4;1;1;1,74
2017;;;;;;Nota Padronizada;IFMT;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;1,8;1,9;0,6;1,6;1,1;3,4;3,3;2,1;5;0,1;0,5;-4,5;5;5;3,8;1;1;1,88
2017;;;;;;Nota Bruta;IFMT;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;1,8;1,9;0,6;1,6;1,1;3,4;3,3;2,1;5;0,1;0,5;-4,5;5;5;3,8;1;1;1,88
2017;;;;;;Nota Padronizada;IFMT;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,4;2,2;0,8;1,8;2,4;3,2;2,9;3;5;0,15;0,7;-0,5;5;5,2;4,6;1;1;2,43
2017;;;;;;Nota Bruta;IFMT;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,4;2,2;0,8;1,8;2,4;3,2;2,9;3;5;0,15;0,7;-0,5;5;5,2;4,6;1;1;2,43
2017;;;;;;Nota Padronizada;IFTM;Ciências Sociais;Ciências Sociais (Licenciatura);1;0,6;0;0;0,6;1,6;3,1;1,5;5;0;0;;4,1;5,2;3,8;1;1;1,09
2017;;;;;;Nota Bruta;IFTM;Ciências Sociais;Ciências Sociais (Licenciatura);1;0,6;0;0;0,6;1,6;3,1;1,5;5;0;0;;4,1;5,2;3,8;1;1;1,09
2017;;;;;;Nota Padronizada;IFTM;Química;Química (Licenciatura);2,3;2,3;1,4;1,2;2,1;2,6;2,7;2,9;5;0,3;0,68;-0,5;4,7;5;4,6;1;1;2,35
2017;;;;;;Nota Bruta;IFTM;Química;Química (Licenciatura);2,3;2,3;1,4;1,2;2,1;2,6;2,7;2,9;5;0,3;0,68;-0,5;4,7;5;4,6;1;1;2,35
2017;;;;;;Nota Padronizada;IFTM;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,9;3;2,6;3;2,6;2,8;2,8;3,2;5;0,55;0,8;0,5;4,7;5,2;4,6;1;1;3
2017;;;;;;Nota Bruta;IFTM;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,9;3;2,6;3;2,6;2,8;2,8;3,2;5;0,55;0,8;0,5;4,7;5,2;4,6;1;1;3
2017;;;;;;Nota Padronizada;IFS;Matemática;Matemática (Licenciatura);2,3;1,5;1,2;4,6;1,8;2,8;2,6;2,6;5;0,25;0,96;-2;4,7;4,8;4,2;1;1;2,3
2017;;;;;;Nota Bruta;IFS;Matemática;Matemática (Licenciatura);2,3;1,5;1,2;4,6;1,8;2,8;2,6;2,6;5;0,25;0,96;-2;4,7;4,8;4,2;1;1;2,3
2017;;;;;;Nota Padronizada;IFS;Química;Química (Licenciatura);2,3;1,8;1,8;3,4;1,8;2,8;2,8;2,3;5;0,35;0,88;-1,5;4,7;5;4,2;1;1;2,36
2017;;;;;;Nota Bruta;IFS;Química;Química (Licenciatura);2,3;1,8;1,8;3,4;1,8;2,8;2,8;2,3;5;0,35;0,88;-1,5;4,7;5;4,2;1;1;2,36
2017;;;;;;Nota Padronizada;IFS;Sistemas de Informação;Sistemas de Informação;2,6;2,8;1,2;3,4;2,4;1;2,9;2,8;5;0,25;0,8;-1;3,8;4,8;4,2;1;1;2,61
2017;;;;;;Nota Bruta;IFS;Sistemas de Informação;Sistemas de Informação;2,6;2,8;1,2;3,4;2,4;1;2,9;2,8;5;0,25;0,8;-1;3,8;4,8;4,2;1;1;2,61
2017;;;;;;Nota Padronizada;IFRR;Educação Física;Educação Física (Licenciatura);2,3;1,6;1;2,4;2,2;3,2;3,2;3,2;5;0,2;0,64;-1;5;5,4;5;1;1;2,31
2017;;;;;;Nota Bruta;IFRR;Educação Física;Educação Física (Licenciatura);2,3;1,6;1;2,4;2,2;3,2;3,2;3,2;5;0,2;0,64;-1;5;5,4;5;1;1;2,31
2017;;;;;;Nota Padronizada;IFRR;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;1,8;1,7;0,6;2,4;2;0,8;0,7;1,4;5;0,1;0,62;-1,5;3,5;3,6;3,2;1;1;1,84
2017;;;;;;Nota Bruta;IFRR;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;1,8;1,7;0,6;2,4;2;0,8;0,7;1,4;5;0,1;0,62;-1,5;3,5;3,6;3,2;1;1;1,84
2017;;;;;;Nota Padronizada;IFRR;Matemática;Matemática (Licenciatura);2,1;1,3;0,8;3;2;2,8;3;3,4;5;0,15;0,72;-1;4,8;5;4,8;1;1;2,2
2017;;;;;;Nota Bruta;IFRR;Matemática;Matemática (Licenciatura);2,1;1,3;0,8;3;2;2,8;3;3,4;5;0,15;0,72;-1;4,8;5;4,8;1;1;2,2
2017;;;;;;Nota Padronizada;IFNMG;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;2,3;2,3;0,2;2;2,4;3,2;3,9;2,8;5;0,05;0,56;-0,5;4,9;5,4;4,2;1;2;2,28
2017;;;;;;Nota Bruta;IFNMG;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;2,3;2,3;0,2;2;2,4;3,2;3,9;2,8;5;0,05;0,56;-0,5;4,9;5,4;4,2;1;2;2,28
2017;;;;;;Nota Padronizada;IFNMG;Química;Química (Licenciatura);2;1,1;2;2,4;1,4;2,8;3,1;2,7;5;0,4;0,8;-2,5;4,7;5,2;4,6;1;1;2,05
2017;;;;;;Nota Bruta;IFNMG;Química;Química (Licenciatura);2;1,1;2;2,4;1,4;2,8;3,1;2,7;5;0,4;0,8;-2,5;4,7;5,2;4,6;1;1;2,05
2017;;;;;;Nota Padronizada;IFNMG;Ciência da Computação;Ciência da Computação (Bacharelado);3,4;3,8;0,6;4,2;3,9;2,8;3,1;2,9;5;0,1;0,9;2,5;4,8;5;4,4;1;1;3,42
2017;;;;;;Nota Bruta;IFNMG;Ciência da Computação;Ciência da Computação (Bacharelado);3,4;3,8;0,6;4,2;3,9;2,8;3,1;2,9;5;0,1;0,9;2,5;4,8;5;4,4;1;1;3,42
2017;;;;;;Nota Padronizada;IFMG;Geografia;Geografia (Licenciatura);2,4;2,4;1,4;3,4;2,2;2,4;1,9;2,3;5;0,3;0,82;-0,5;4,5;4,8;4,2;1;1;2,47
2017;;;;;;Nota Bruta;IFMG;Geografia;Geografia (Licenciatura);2,4;2,4;1,4;3,4;2,2;2,4;1,9;2,3;5;0,3;0,82;-0,5;4,5;4,8;4,2;1;1;2,47
2017;;;;;;Nota Padronizada;IFMG;Matemática;Matemática (Licenciatura);3;2,9;1,2;4,2;3,1;3,6;3,8;3,5;5;0,25;0,88;2;5,2;5,4;5;1;2;2,81
2017;;;;;;Nota Bruta;IFMG;Matemática;Matemática (Licenciatura);3;2,9;1,2;4,2;3,1;3,6;3,8;3,5;5;0,25;0,88;2;5,2;5,4;5;1;2;2,81
2017;;;;;;Nota Padronizada;IFMG;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,9;2,2;2,2;4;2,5;4;3,5;4;5;0,45;0,9;0;5,5;5,4;5,2;1;1;2,95
2017;;;;;;Nota Bruta;IFMG;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,9;2,2;2,2;4;2,5;4;3,5;4;5;0,45;0,9;0;5,5;5,4;5,2;1;1;2,95
2017;;;;;;Nota Padronizada;IFSEMG;Ciência da Computação;Ciência da Computação (Bacharelado);2,8;2,6;2;3,4;2,5;3;2,5;2,9;5;0,4;0,82;-0,5;4,8;4,6;4,4;1;1;2,8
2017;;;;;;Nota Bruta;IFSEMG;Ciência da Computação;Ciência da Computação (Bacharelado);2,8;2,6;2;3,4;2,5;3;2,5;2,9;5;0,4;0,82;-0,5;4,8;4,6;4,4;1;1;2,8
2017;;;;;;Nota Padronizada;IFSEMG;Matemática;Matemática (Licenciatura);3;2,3;2;4,4;2,9;3,2;3,4;3,7;5;0,4;0,92;1,5;5;5,2;5;1;1;3,07
2017;;;;;;Nota Bruta;IFSEMG;Matemática;Matemática (Licenciatura);3;2,3;2;4,4;2,9;3,2;3,4;3,7;5;0,4;0,92;1,5;5;5,2;5;1;1;3,07
2017;;;;;;Nota Padronizada;IFSEMG;Química;Química (Licenciatura);2,8;2,7;2,8;3,4;2,2;2,8;3,1;3,5;5;0,55;0,88;-0,5;4,8;5,2;5;1;1;2,87
2017;;;;;;Nota Bruta;IFSEMG;Química;Química (Licenciatura);2,8;2,7;2,8;3,4;2,2;2,8;3,1;3,5;5;0,55;0,88;-0,5;4,8;5,2;5;1;1;2,87
2017;;;;;;Nota Padronizada;IFSEMG;Física;Física (Licenciatura);2,7;2,7;0,4;5;2,4;3,4;2,8;3,6;5;0,05;1;0,5;5;4,8;5;1;1;2,7
2017;;;;;;Nota Bruta;IFSEMG;Física;Física (Licenciatura);2,7;2,7;0,4;5;2,4;3,4;2,8;3,6;5;0,05;1;0,5;5;4,8;5;1;1;2,7
2017;;;;;;Nota Padronizada;IFSEMG;Educação Física;Educação Física (Licenciatura);2,4;2,2;1,2;4;2,2;2,6;2,1;2,9;5;0,25;0,86;-1;4,7;5;4,8;1;1;2,48
2017;;;;;;Nota Bruta;IFSEMG;Educação Física;Educação Física (Licenciatura);2,4;2,2;1,2;4;2,2;2,6;2,1;2,9;5;0,25;0,86;-1;4,7;5;4,8;1;1;2,48
2017;;;;;;Nota Padronizada;IFSEMG;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,8;2,5;2,8;3,4;2,4;2,6;2,5;3,1;5;0,55;0,84;-0,5;4,6;5;4,6;1;1;2,85
2017;;;;;;Nota Bruta;IFSEMG;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,8;2,5;2,8;3,4;2,4;2,6;2,5;3,1;5;0,55;0,84;-0,5;4,6;5;4,6;1;1;2,85
2017;;;;;;Nota Padronizada;IFSEMG;Sistemas de Informação;Sistemas de Informação;2,7;2,7;0,2;5;2,6;3,6;2,8;3,9;5;0,05;1;-0,5;5,2;4,8;5;1;1;2,77
2017;;;;;;Nota Bruta;IFSEMG;Sistemas de Informação;Sistemas de Informação;2,7;2,7;0,2;5;2,6;3,6;2,8;3,9;5;0,05;1;-0,5;5,2;4,8;5;1;1;2,77
2017;;;;;;Nota Padronizada;IFFarroupilha;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;3;3;1,6;5;2,8;3,8;3,3;3,5;5;0,3;1;1;5,3;5;4,8;1;2;2,92
2017;;;;;;Nota Bruta;IFFarroupilha;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;3;3;1,6;5;2,8;3,8;3,3;3,5;5;0,3;1;1;5,3;5;4,8;1;2;2,92
2017;;;;;;Nota Padronizada;IFFarroupilha;Computação;Ciência da Computação (Licenciatura);2,8;2,7;0,2;3,4;2,8;4;3,7;3,6;5;0,05;0,8;0;5,5;5,4;5;1;1;2,82
2017;;;;;;Nota Bruta;IFFarroupilha;Computação;Ciência da Computação (Licenciatura);2,8;2,7;0,2;3,4;2,8;4;3,7;3,6;5;0,05;0,8;0;5,5;5,4;5;1;1;2,82
2017;;;;;;Nota Padronizada;IFFarroupilha;Química;Química (Licenciatura);3,6;3,2;3;5;3,7;3,6;3,3;3,2;5;0,6;1;4;5,1;5,2;4,8;1;3;2,78
2017;;;;;;Nota Bruta;IFFarroupilha;Química;Química (Licenciatura);3,6;3,2;3;5;3,7;3,6;3,3;3,2;5;0,6;1;4;5,1;5,2;4,8;1;3;2,78
2017;;;;;;Nota Padronizada;IFFarroupilha;Matemática;Matemática (Licenciatura);3,7;3,2;2,4;5;4,6;4,6;4,2;4,4;5;0,5;1;6;5,7;5,6;5,4;1;4;3,3
2017;;;;;;Nota Bruta;IFFarroupilha;Matemática;Matemática (Licenciatura);3,7;3,2;2,4;5;4,6;4,6;4,2;4,4;5;0,5;1;6;5,7;5,6;5,4;1;4;3,3
2017;;;;;;Nota Padronizada;IFFarroupilha;Ciências Biológicas;Ciências Biológicas (Licenciatura);3,3;2,7;3,6;5;2,9;4;3,9;3,5;5;0,7;1;1;5,4;5,6;5;1;3;3,17
2017;;;;;;Nota Bruta;IFFarroupilha;Ciências Biológicas;Ciências Biológicas (Licenciatura);3,3;2,7;3,6;5;2,9;4;3,9;3,5;5;0,7;1;1;5,4;5,6;5;1;3;3,17
2017;;;;;;Nota Padronizada;IFFarroupilha;Física;Física (Licenciatura);2,7;2,2;1,6;4,4;2,3;3,2;3,4;3,3;5;0,35;0,94;0;4,9;5,2;4,8;1;1;2,75
2017;;;;;;Nota Bruta;IFFarroupilha;Física;Física (Licenciatura);2,7;2,2;1,6;4,4;2,3;3,2;3,4;3,3;5;0,35;0,94;0;4,9;5,2;4,8;1;1;2,75
2017;;;;;;Nota Padronizada;IFFarroupilha;Sistemas de Informação;Sistemas de Informação;2,3;1,6;5;5;2,1;4,6;4,4;4,8;5;1;1;-2;5,8;5,6;5,8;1;2;2,39
2017;;;;;;Nota Bruta;IFFarroupilha;Sistemas de Informação;Sistemas de Informação;2,3;1,6;5;5;2,1;4,6;4,4;4,8;5;1;1;-2;5,8;5,6;5,8;1;2;2,39
2017;;;;;;Nota Padronizada;IF SUL DE MINAS;Computação;Ciência da Computação (Licenciatura);3,4;3,6;2;3,6;3,6;3;2,5;3,6;5;0,4;0,84;1,5;5;5;5;1;1;3,41
2017;;;;;;Nota Bruta;IF SUL DE MINAS;Computação;Ciência da Computação (Licenciatura);3,4;3,6;2;3,6;3,6;3;2,5;3,6;5;0,4;0,84;1,5;5;5;5;1;1;3,41
2017;;;;;;Nota Padronizada;IF SUL DE MINAS;Ciência da Computação;Ciência da Computação (Bacharelado);2,6;2,4;1,6;4,4;2,2;3,2;2,3;3,4;5;0,35;0,94;-1;4,9;4,4;4,8;1;1;2,67
2017;;;;;;Nota Bruta;IF SUL DE MINAS;Ciência da Computação;Ciência da Computação (Bacharelado);2,6;2,4;1,6;4,4;2,2;3,2;2,3;3,4;5;0,35;0,94;-1;4,9;4,4;4,8;1;1;2,67
2017;;;;;;Nota Padronizada;IF SUL DE MINAS;Redes de Computadores;Tecnologia em Redes de Computadores;3,4;4,4;0,4;3,8;3,7;3;3,6;3,9;5;0,1;0,8;2,5;4,9;5,2;5,2;1;1;3,48
2017;;;;;;Nota Bruta;IF SUL DE MINAS;Redes de Computadores;Tecnologia em Redes de Computadores;3,4;4,4;0,4;3,8;3,7;3;3,6;3,9;5;0,1;0,8;2,5;4,9;5,2;5,2;1;1;3,48
2017;;;;;;Nota Padronizada;IFRO;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,4;2,2;0,8;2,2;3;2,8;2,6;3,8;5;0,15;0,74;1,5;4,7;5;5,2;1;2;2,3
2017;;;;;;Nota Bruta;IFRO;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,4;2,2;0,8;2,2;3;2,8;2,6;3,8;5;0,15;0,74;1,5;4,7;5;5,2;1;2;2,3
2017;;;;;;Nota Padronizada;IFRO;Química;Química (Licenciatura);2,5;2,7;1,2;2,2;2,3;2,6;2,3;3,5;5;0,25;0,78;0;4,6;4,8;5;1;1;2,52
2017;;;;;;Nota Bruta;IFRO;Química;Química (Licenciatura);2,5;2,7;1,2;2,2;2,3;2,6;2,3;3,5;5;0,25;0,78;0;4,6;4,8;5;1;1;2,52
2017;;;;;;Nota Padronizada;IFTO;Computação;Ciência da Computação (Licenciatura);2,2;2,1;0,2;1,8;2,5;2,8;2,3;2,9;5;0,05;0,62;-1;4,9;5;4,6;1;2;2,05
2017;;;;;;Nota Bruta;IFTO;Computação;Ciência da Computação (Licenciatura);2,2;2,1;0,2;1,8;2,5;2,8;2,3;2,9;5;0,05;0,62;-1;4,9;5;4,6;1;2;2,05
2017;;;;;;Nota Padronizada;IFTO;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,6;2,3;1;3;2,7;3,4;3,1;3,2;5;0,2;0,8;0,5;5;5,2;4,8;1;1;2,69
2017;;;;;;Nota Bruta;IFTO;Ciências Biológicas;Ciências Biológicas (Licenciatura);2,6;2,3;1;3;2,7;3,4;3,1;3,2;5;0,2;0,8;0,5;5;5,2;4,8;1;1;2,69
2017;;;;;;Nota Padronizada;IFTO;Física;Física (Licenciatura);3,6;3,9;1,6;3,2;3,9;4;4,5;3,2;5;0,3;0,82;;5,3;5,6;4,6;1;1;3,64
2017;;;;;;Nota Bruta;IFTO;Física;Física (Licenciatura);3,6;3,9;1,6;3,2;3,9;4;4,5;3,2;5;0,3;0,82;;5,3;5,6;4,6;1;1;3,64
2017;;;;;;Nota Padronizada;IFTO;Matemática;Matemática (Licenciatura);2,5;1,9;0,4;3,6;3,1;3,4;3,5;3,6;5;0,1;0,82;2;5,1;5,2;5;1;2;2,49
2017;;;;;;Nota Bruta;IFTO;Matemática;Matemática (Licenciatura);2,5;1,9;0,4;3,6;3,1;3,4;3,5;3,6;5;0,1;0,82;2;5,1;5,2;5;1;2;2,49
2017;;;;;;Nota Padronizada;IFTO;Gestão da Tecnologia da Informação;Tecnologia em Gestão da Tecnologia da Informação;2,4;2,3;0,8;1,2;2,5;2,8;2,9;2,9;5;0,15;0,5;-1;4,9;4,8;4,6;1;1;2,44
2017;;;;;;Nota Bruta;IFTO;Gestão da Tecnologia da Informação;Tecnologia em Gestão da Tecnologia da Informação;2,4;2,3;0,8;1,2;2,5;2,8;2,9;2,9;5;0,15;0,5;-1;4,9;4,8;4,6;1;1;2,44
2017;;;;;;Nota Padronizada;IFTO;Letras - Língua Portuguesa;Letras-Português (Licenciatura);2,7;2;1,4;3,2;2,8;3,2;3,5;3,4;5;0,3;0,76;1;5,1;5,4;4,8;1;1;2,79
2017;;;;;;Nota Bruta;IFTO;Letras - Língua Portuguesa;Letras-Português (Licenciatura);2,7;2;1,4;3,2;2,8;3,2;3,5;3,4;5;0,3;0,76;1;5,1;5,4;4,8;1;1;2,79
2017;;;;;;Nota Padronizada;IFTO;Química;Química (Licenciatura);2,3;1,6;1;1,4;2,3;4;3,7;3,8;5;0,2;0,7;0;5,4;5,4;5,2;1;1;2,36
2017;;;;;;Nota Bruta;IFTO;Química;Química (Licenciatura);2,3;1,6;1;1,4;2,3;4;3,7;3,8;5;0,2;0,7;0;5,4;5,4;5,2;1;1;2,36
2017;;;;;;Nota Padronizada;IFTO;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;1,8;1,7;0,2;0,2;1,6;3,4;3,3;3,9;5;0,05;0,28;-3;5,1;5;5;1;1;1,89
2017;;;;;;Nota Bruta;IFTO;Análise e Desenvolvimento de Sistemas;Tecnologia em Análise e Desenvolvimento de Sistemas;1,8;1,7;0,2;0,2;1,6;3,4;3,3;3,9;5;0,05;0,28;-3;5,1;5;5;1;1;1,89
2017;;;;;;Nota Padronizada;IF Catarinense;Ciência da Computação;Ciência da Computação (Bacharelado);2,4;2,5;0,8;3;2,8;3,6;2,5;2,7;5;0,15;0,76;0;5,2;4,6;4,2;1;2;2,38
2017;;;;;;Nota Bruta;IF Catarinense;Ciência da Computação;Ciência da Computação (Bacharelado);2,4;2,5;0,8;3;2,8;3,6;2,5;2,7;5;0,15;0,76;0;5,2;4,6;4,2;1;2;2,38
2017;;;;;;Nota Padronizada;IF Catarinense;Matemática;Matemática (Licenciatura);3;2,7;2,6;5;2,9;3,4;3,8;3,4;5;0,55;1;1,5;5,1;5,4;4,8;1;4;2,7
2017;;;;;;Nota Bruta;IF Catarinense;Matemática;Matemática (Licenciatura);3;2,7;2,6;5;2,9;3,4;3,8;3,4;5;0,55;1;1,5;5,1;5,4;4,8;1;4;2,7
2017;;;;;;Nota Padronizada;IF Catarinense;Redes de Computadores;Tecnologia em Redes de Computadores;3,3;4;1,6;4;3,7;3,4;3,4;3,3;5;0,3;0,84;2,5;5,2;5;4,6;1;2;3,03
2017;;;;;;Nota Bruta;IF Catarinense;Redes de Computadores;Tecnologia em Redes de Computadores;3,3;4;1,6;4;3,7;3,4;3,4;3,3;5;0,3;0,84;2,5;5,2;5;4,6;1;2;3,03
2017;;;;;;Nota Padronizada;IF Catarinense;Pedagogia;Pedagogia (Licenciatura);3,5;3,9;2,4;4,6;4,1;3,2;3,3;2,3;5;0,5;0,94;3,5;5;5,4;4,4;1;2;3,5
2017;;;;;;Nota Bruta;IF Catarinense;Pedagogia;Pedagogia (Licenciatura);3,5;3,9;2,4;4,6;4,1;3,2;3,3;2,3;5;0,5;0,94;3,5;5;5,4;4,4;1;2;3,5
2017;;;;;;Nota Padronizada;IF Catarinense;Química;Química (Licenciatura);2,3;1,7;2,4;4,4;1,8;2,2;1,6;2,4;5;0,45;0,96;-1,5;4,4;4,6;4,4;1;1;2,37
2017;;;;;;Nota Bruta;IF Catarinense;Química;Química (Licenciatura);2,3;1,7;2,4;4,4;1,8;2,2;1,6;2,4;5;0,45;0,96;-1,5;4,4;4,6;4,4;1;1;2,37
